0.091000 1.333333 -0.963019 -1.333333
0.092000 1.333333 -1.063177 -1.333333
0.093000 1.333333 -0.980256 -1.333333
0.094000 1.333333 -0.859759 -1.333333
0.095000 1.333333 -0.476688 -1.333333
0.096000 1.262675 -0.168347 -1.333333
0.097000 0.731883 0.242171 -0.437748
0.098000 0.136018 0.656446 0.606372
0.099000 -0.441031 1.028090 1.333333
0.100000 -0.900500 1.305604 1.333333
0.101000 -1.290158 1.333333 1.333333
0.102000 -1.333333 1.333333 1.333333
0.103000 -1.333333 1.333333 1.333333
0.104000 -1.333333 1.333333 1.333333
0.105000 -1.038440 1.115734 1.333333
0.106000 -0.601123 0.797907 1.333333
0.107000 -0.105803 0.411013 0.430683
0.108000 0.464766 -0.068591 -0.595260
0.109000 1.009063 -0.446625 -1.333333
0.110000 1.333333 -0.773163 -1.333333
0.111000 1.333333 -0.954384 -1.333333
0.112000 1.333333 -1.016780 -1.333333
0.113000 1.333333 -0.951117 -1.333333
0.114000 1.333333 -0.832097 -1.333333
0.115000 1.333333 -0.485388 -1.333333
0.116000 1.244711 -0.169205 -1.333333
0.117000 0.736696 0.235706 -0.448273
0.118000 0.114488 0.650136 0.597216
0.119000 -0.439222 1.048594 1.333333
0.120000 -0.887645 1.333333 1.333333
0.121000 -1.293079 1.333333 1.333333
0.122000 -1.333333 1.333333 1.333333
0.123000 -1.333333 1.333333 1.333333
0.124000 -1.333333 1.333333 1.333333
0.125000 -1.021293 1.143186 1.333333
0.126000 -0.614290 0.807985 1.333333
0.127000 -0.089117 0.417289 0.436709
0.128000 0.497297 -0.036754 -0.603535
0.129000 1.071300 -0.413918 -1.333333
0.130000 1.333333 -0.721104 -1.333333
0.131000 1.333333 -0.963744 -1.333333
0.132000 1.333333 -1.021466 -1.333333
0.133000 1.333333 -0.940261 -1.333333
0.134000 1.333333 -0.806440 -1.333333
0.135000 1.333333 -0.490346 -1.333333
0.136000 1.195962 -0.155877 -1.302767
0.137000 0.697283 0.244348 -0.375357
0.138000 0.102610 0.699470 0.646197
0.139000 -0.442053 1.070225 1.333333
0.140000 -0.897204 1.333333 1.333333
0.141000 -1.304239 1.333333 1.333333
0.142000 -1.333333 1.333333 1.333333
0.143000 -1.333333 1.333333 1.333333
0.144000 -1.333333 1.333333 1.333333
0.145000 -1.047613 1.085564 1.333333
0.146000 -0.628449 0.778015 1.331559
0.147000 -0.139610 0.375167 0.443817
0.148000 0.474305 -0.051363 -0.607561
0.149000 1.023924 -0.466543 -1.333333
0.150000 1.333333 -0.753352 -1.333333
0.151000 1.333333 -0.994524 -1.333333
0.152000 1.333333 -1.053973 -1.333333
0.153000 1.333333 -0.995308 -1.333333
0.154000 1.333333 -0.839972 -1.333333
0.155000 1.333333 -0.501585 -1.333333
0.156000 1.233994 -0.146382 -1.333333
0.157000 0.706114 0.227376 -0.393731
0.158000 0.135428 0.711880 0.631679
0.159000 -0.442231 1.065269 1.333333
0.160000 -0.917472 1.333333 1.333333
0.161000 -1.311696 1.333333 1.333333
0.162000 -1.333333 1.333333 1.333333
0.163000 -1.333333 1.333333 1.333333
0.164000 -1.333333 1.333333 1.333333
0.165000 -1.024706 1.117651 1.333333
0.166000 -0.597568 0.790304 1.317551
0.167000 -0.068740 0.378623 0.399728
0.168000 0.545824 -0.042828 -0.671220
0.169000 1.087430 -0.429489 -1.333333
0.170000 1.333333 -0.696794 -1.333333
0.171000 1.333333 -0.961237 -1.333333
0.172000 1.333333 -1.010135 -1.333333
0.173000 1.333333 -0.968398 -1.333333
0.174000 1.333333 -0.835619 -1.333333
0.175000 1.333333 -0.474773 -1.333333
0.176000 1.243756 -0.128657 -1.328834
0.177000 0.745574 0.244085 -0.435487
0.178000 0.149794 0.695369 0.607110
0.179000 -0.410073 1.055884 1.333333
0.180000 -0.883874 1.333333 1.333333
0.181000 -1.281736 1.333333 1.333333
0.182000 -1.333333 1.333333 1.333333
0.183000 -1.333333 1.333333 1.333333
0.184000 -1.333333 1.333333 1.333333
0.185000 -0.969250 1.097344 1.333333
0.186000 -0.593080 0.730666 1.252787
0.187000 -0.061706 0.368112 0.356589
0.188000 0.535152 -0.042883 -0.662313
0.189000 1.090597 -0.422486 -1.333333
0.190000 1.333333 -0.715108 -1.333333
0.191000 1.333333 -0.956280 -1.333333
0.192000 1.333333 -0.995173 -1.333333
0.193000 1.333333 -0.957065 -1.333333
0.194000 1.333333 -0.817774 -1.333333
0.195000 1.333333 -0.475763 -1.333333
0.196000 1.230596 -0.139546 -1.304902
0.197000 0.681654 0.252565 -0.384039
0.198000 0.108525 0.679227 0.643402
0.199000 -0.410577 1.088929 1.333333
0.200000 -0.866050 1.333333 1.333333
0.201000 -1.307281 1.333333 1.333333
0.202000 -1.333333 1.333333 1.333333
0.203000 -1.333333 1.333333 1.333333
0.204000 -1.333333 1.333333 1.333333
0.205000 -1.028132 1.059524 1.333333
0.206000 -0.590899 0.724121 1.265087
0.207000 -0.098176 0.344908 0.342046
0.208000 0.487668 -0.121917 -0.665897
0.209000 1.041707 -0.489912 -1.333333
0.210000 1.333333 -0.754715 -1.333333
0.211000 1.333333 -0.981447 -1.333333
0.212000 1.333333 -1.051439 -1.333333
0.213000 1.333333 -1.025974 -1.333333
0.214000 1.333333 -0.885917 -1.333333
0.215000 1.333333 -0.491247 -1.333333
0.216000 1.180863 -0.171707 -1.283806
0.217000 0.670430 0.248254 -0.362706
0.218000 0.049268 0.649338 0.699184
0.219000 -0.510782 1.045962 1.333333
0.220000 -0.946318 1.286432 1.333333
0.221000 -1.333333 1.333333 1.333333
0.222000 -1.333333 1.333333 1.333333
0.223000 -1.333333 1.333333 1.333333
0.224000 -1.333333 1.333333 1.333333
0.225000 -1.013110 1.078144 1.333333
0.226000 -0.600753 0.708312 1.242647
0.227000 -0.092763 0.331468 0.329373
0.228000 0.555892 -0.113167 -0.713787
0.229000 1.109147 -0.451454 -1.333333
0.230000 1.333333 -0.769158 -1.333333
0.231000 1.333333 -1.004584 -1.333333
0.232000 1.333333 -1.079164 -1.333333
0.233000 1.333333 -0.993060 -1.333333
0.234000 1.333333 -0.865698 -1.333333
0.235000 1.333333 -0.504128 -1.333333
0.236000 1.200467 -0.154379 -1.297469
0.237000 0.709464 0.230216 -0.401318
0.238000 0.096842 0.664244 0.640787
0.239000 -0.465431 1.055769 1.333333
0.240000 -0.941042 1.333333 1.333333
0.241000 -1.333333 1.333333 1.333333
0.242000 -1.333333 1.333333 1.333333
0.243000 -1.333333 1.333333 1.333333
0.244000 -1.333333 1.333333 1.333333
0.245000 -1.008939 1.058555 1.333333
0.246000 -0.601263 0.730479 1.251821
0.247000 -0.088345 0.336268 0.360855
0.248000 0.532179 -0.089816 -0.703341
0.249000 1.095778 -0.478168 -1.333333
0.250000 1.333333 -0.783145 -1.333333
0.251000 1.333333 -1.051678 -1.333333
0.252000 1.333333 -1.105402 -1.333333
0.253000 1.333333 -1.026925 -1.333333
0.254000 1.333333 -0.849390 -1.333333
0.255000 1.333333 -0.510410 -1.333333
0.256000 1.175385 -0.200473 -1.325671
0.257000 0.653560 0.185168 -0.372255
0.258000 0.045610 0.645276 0.635677
0.259000 -0.491047 1.013712 1.333333
0.260000 -0.935411 1.303424 1.333333
0.261000 -1.327490 1.333333 1.333333
0.262000 -1.333333 1.333333 1.333333
0.263000 -1.333333 1.333333 1.333333
0.264000 -1.327527 1.333333 1.333333
0.265000 -0.945231 1.078574 1.333333
0.266000 -0.565022 0.714987 1.206874
0.267000 -0.029650 0.314426 0.288312
0.268000 0.614271 -0.074240 -0.763577
0.269000 1.163401 -0.447982 -1.333333
0.270000 1.333333 -0.701121 -1.333333
0.271000 1.333333 -0.937160 -1.333333
0.272000 1.333333 -0.922629 -1.333333
0.273000 1.333333 -0.872413 -1.333333
0.274000 1.333333 -0.682157 -1.333333
0.275000 1.333333 -0.305775 -1.333333
0.276000 1.294362 0.074009 -1.171093
0.277000 0.804248 0.501722 -0.214423
0.278000 0.211575 0.995177 0.839353
0.279000 -0.358287 1.333333 1.333333
0.280000 -0.803627 1.333333 1.333333
0.281000 -1.146578 1.333333 1.333333
0.282000 -1.291822 1.333333 1.333333
0.283000 -1.309375 1.333333 1.333333
0.284000 -1.203056 1.333333 1.333333
0.285000 -0.826629 1.333333 1.333333
0.286000 -0.382082 1.259688 1.333333
0.287000 0.119243 0.893092 0.700277
0.288000 0.646679 0.451374 -0.270416
0.289000 1.191445 0.121266 -1.111681
0.290000 1.333333 -0.150753 -1.333333
0.291000 1.333333 -0.395826 -1.333333
0.292000 1.333333 -0.505054 -1.333333
0.293000 1.333333 -0.451062 -1.333333
0.294000 1.333333 -0.420413 -1.333333
0.295000 1.333333 -0.105258 -1.333333
0.296000 1.137764 0.186919 -0.890895
0.297000 0.590012 0.501924 -0.027336
0.298000 -0.008139 0.863001 0.936072
0.299000 -0.584949 1.167325 1.333333
0.300000 -1.034732 1.333333 1.333333
0.301000 -1.333333 1.333333 1.333333
0.302000 -1.333333 1.333333 1.333333
0.303000 -1.333333 1.333333 1.333333
0.304000 -1.333333 1.311218 1.333333
0.305000 -1.078808 0.933072 1.333333
0.306000 -0.648122 0.541150 1.127310
0.307000 -0.121302 0.136372 0.186004
0.308000 0.439182 -0.348920 -0.840129
0.309000 0.989727 -0.719063 -1.333333
0.310000 1.333333 -0.982283 -1.333333
0.311000 1.333333 -1.206282 -1.333333
0.312000 1.333333 -1.264019 -1.333333
0.313000 1.333333 -1.132981 -1.333333
0.314000 1.333333 -1.019729 -1.333333
0.315000 1.333333 -0.645244 -1.333333
0.316000 1.111613 -0.307584 -1.333333
0.317000 0.612931 0.127193 -0.428071
0.318000 0.004255 0.549522 0.611793
0.319000 -0.545105 0.957699 1.333333
0.320000 -1.003290 1.210042 1.333333
0.321000 -1.333333 1.333333 1.333333
0.322000 -1.333333 1.333333 1.333333
0.323000 -1.333333 1.333333 1.333333
0.324000 -1.333333 1.326636 1.333333
0.325000 -0.980797 1.021589 1.333333
0.326000 -0.509001 0.701218 1.170120
0.327000 0.001892 0.316171 0.224109
0.328000 0.569463 -0.165588 -0.767734
0.329000 1.102504 -0.500198 -1.333333
0.330000 1.333333 -0.768404 -1.333333
0.331000 1.333333 -0.968690 -1.333333
0.332000 1.333333 -1.048794 -1.333333
0.333000 1.333333 -0.977364 -1.333333
0.334000 1.333333 -0.843257 -1.333333
0.335000 1.333333 -0.476373 -1.333333
0.336000 1.151886 -0.142179 -1.217688
0.337000 0.633546 0.264935 -0.300020
0.338000 0.034837 0.691824 0.712036
0.339000 -0.508669 1.065149 1.333333
0.340000 -0.949695 1.314968 1.333333
0.341000 -1.333333 1.333333 1.333333
0.342000 -1.333333 1.333333 1.333333
0.343000 -1.333333 1.333333 1.333333
0.344000 -1.333333 1.333333 1.333333
0.345000 -1.001085 1.019307 1.333333
0.346000 -0.577399 0.687946 1.211250
0.347000 -0.068944 0.293501 0.287072
0.348000 0.498193 -0.163595 -0.738026
0.349000 1.030557 -0.562443 -1.333333
0.350000 1.333333 -0.806406 -1.333333
0.351000 1.333333 -1.034953 -1.333333
0.352000 1.333333 -1.040693 -1.333333
0.353000 1.333333 -0.989726 -1.333333
0.354000 1.333333 -0.834018 -1.333333
0.355000 1.333333 -0.474309 -1.333333
0.356000 1.158059 -0.112685 -1.222544
0.357000 0.643144 0.279534 -0.277249
0.358000 0.071532 0.750518 0.714954
0.359000 -0.458001 1.127175 1.333333
0.360000 -0.920648 1.333333 1.333333
0.361000 -1.328477 1.333333 1.333333
0.362000 -1.333333 1.333333 1.333333
0.363000 -1.333333 1.333333 1.333333
0.364000 -1.333333 1.333333 1.333333
0.365000 -0.987951 1.045132 1.333333
0.366000 -0.546936 0.732689 1.181751
0.367000 -0.043027 0.295898 0.287452
0.368000 0.534463 -0.127358 -0.751911
0.369000 1.121019 -0.512116 -1.333333
0.370000 1.333333 -0.754762 -1.333333
0.371000 1.333333 -0.983704 -1.333333
0.372000 1.333333 -1.018514 -1.333333
0.373000 1.333333 -0.978515 -1.333333
0.374000 1.333333 -0.804526 -1.333333
0.375000 1.333333 -0.455753 -1.333333
0.376000 1.157775 -0.104470 -1.200545
0.377000 0.625527 0.266458 -0.281817
0.378000 0.014398 0.693246 0.722612
0.379000 -0.530320 1.048093 1.333333
0.380000 -0.996856 1.301443 1.333333
0.381000 -1.333333 1.333333 1.333333
0.382000 -1.333333 1.333333 1.333333
0.383000 -1.333333 1.333333 1.333333
0.384000 -1.324087 1.333333 1.333333
0.385000 -0.914339 1.093523 1.333333
0.386000 -0.547527 0.690540 1.160961
0.387000 -0.063196 0.280608 0.262212
0.388000 0.563921 -0.118985 -0.751059
0.389000 1.140578 -0.511950 -1.333333
0.390000 1.333333 -0.773864 -1.333333
0.391000 1.333333 -0.965514 -1.333333
0.392000 1.333333 -0.977744 -1.333333
0.393000 1.333333 -0.911645 -1.333333
0.394000 1.333333 -0.780872 -1.333333
0.395000 1.333333 -0.416052 -1.333333
0.396000 1.187285 -0.089580 -1.183778
0.397000 0.642517 0.297890 -0.274489
0.398000 0.023040 0.728033 0.761678
0.399000 -0.532611 1.110714 1.333333
0.400000 -0.926652 1.333333 1.333333
0.401000 -1.277278 1.333333 1.333333
0.402000 -1.333333 1.333333 1.333333
0.403000 -1.333333 1.333333 1.333333
0.404000 -1.333333 1.333333 1.333333
0.405000 -0.971516 1.055989 1.333333
0.406000 -0.535922 0.688888 1.165220
0.407000 -0.033578 0.292914 0.233279
0.408000 0.572064 -0.147761 -0.756861
0.409000 1.101309 -0.544682 -1.333333
0.410000 1.333333 -0.775486 -1.333333
0.411000 1.333333 -1.003153 -1.333333
0.412000 1.333333 -1.053860 -1.333333
0.413000 1.333333 -0.956014 -1.333333
0.414000 1.333333 -0.776918 -1.333333
0.415000 1.333333 -0.414513 -1.333333
0.416000 1.145279 -0.096250 -1.148755
0.417000 0.608580 0.309530 -0.255347
0.418000 0.038431 0.733685 0.774605
0.419000 -0.503159 1.147381 1.333333
0.420000 -0.927915 1.333333 1.333333
0.421000 -1.307484 1.333333 1.333333
0.422000 -1.333333 1.333333 1.333333
0.423000 -1.333333 1.333333 1.333333
0.424000 -1.333333 1.333333 1.333333
0.425000 -0.944775 1.084890 1.333333
0.426000 -0.485437 0.694218 1.128619
0.427000 0.020461 0.291772 0.188176
0.428000 0.605143 -0.149407 -0.795616
0.429000 1.155185 -0.484963 -1.333333
0.430000 1.333333 -0.787575 -1.333333
0.431000 1.333333 -0.998376 -1.333333
0.432000 1.333333 -1.044857 -1.333333
0.433000 1.333333 -0.948260 -1.333333
0.434000 1.333333 -0.793102 -1.333333
0.435000 1.333333 -0.407497 -1.333333
0.436000 1.175679 -0.064220 -1.168649
0.437000 0.627443 0.337539 -0.228224
0.438000 0.025963 0.751083 0.780166
0.439000 -0.517382 1.133136 1.333333
0.440000 -0.918460 1.333333 1.333333
0.441000 -1.270241 1.333333 1.333333
0.442000 -1.333333 1.333333 1.333333
0.443000 -1.333333 1.333333 1.333333
0.444000 -1.299288 1.333333 1.333333
0.445000 -0.898157 1.102534 1.333333
0.446000 -0.473480 0.740536 1.147073
0.447000 0.072288 0.356616 0.207988
0.448000 0.654831 -0.096102 -0.789289
0.449000 1.196839 -0.466609 -1.333333
0.450000 1.333333 -0.740750 -1.333333
0.451000 1.333333 -0.952494 -1.333333
0.452000 1.333333 -1.001093 -1.333333
0.453000 1.333333 -0.895801 -1.333333
0.454000 1.333333 -0.740169 -1.333333
0.455000 1.333333 -0.390779 -1.333333
0.456000 1.141302 -0.035205 -1.126029
0.457000 0.657117 0.385961 -0.195006
0.458000 0.059746 0.810352 0.793331
0.459000 -0.499337 1.158643 1.333333
0.460000 -0.923882 1.333333 1.333333
0.461000 -1.288362 1.333333 1.333333
0.462000 -1.333333 1.333333 1.333333
0.463000 -1.333333 1.333333 1.333333
0.464000 -1.319468 1.333333 1.333333
0.465000 -0.879956 1.087128 1.333333
0.466000 -0.421808 0.767638 1.101058
0.467000 0.090262 0.375975 0.219114
0.468000 0.680346 -0.041329 -0.793044
0.469000 1.239521 -0.425232 -1.333333
0.470000 1.333333 -0.670531 -1.333333
0.471000 1.333333 -0.891859 -1.333333
0.472000 1.333333 -0.923418 -1.333333
0.473000 1.333333 -0.865294 -1.333333
0.474000 1.333333 -0.693981 -1.333333
0.475000 1.333333 -0.347643 -1.333333
0.476000 1.207461 0.023027 -1.137157
0.477000 0.688976 0.400606 -0.198184
0.478000 0.099942 0.845298 0.785305
0.479000 -0.437917 1.222520 1.333333
0.480000 -0.853601 1.333333 1.333333
0.481000 -1.219223 1.333333 1.333333
0.482000 -1.333333 1.333333 1.333333
0.483000 -1.333333 1.333333 1.333333
0.484000 -1.242413 1.333333 1.333333
0.485000 -0.848615 1.136090 1.333333
0.486000 -0.425483 0.791975 1.133888
0.487000 0.087476 0.356085 0.214334
0.488000 0.674777 -0.066687 -0.822862
0.489000 1.198489 -0.456801 -1.333333
0.490000 1.333333 -0.652117 -1.333333
0.491000 1.333333 -0.889513 -1.333333
0.492000 1.333333 -0.920377 -1.333333
0.493000 1.333333 -0.817792 -1.333333
0.494000 1.333333 -0.678913 -1.333333
0.495000 1.333333 -0.318175 -1.333333
0.496000 1.218199 0.064974 -1.088544
0.497000 0.671295 0.447572 -0.161731
0.498000 0.151157 0.908804 0.809974
0.499000 -0.405779 1.269778 1.333333
0.500000 -0.846509 1.333333 1.333333
0.501000 -1.211023 1.333333 1.333333
0.502000 -1.333333 1.333333 1.333333
0.503000 -1.333333 1.333333 1.333333
0.504000 -1.269875 1.333333 1.333333
0.505000 -0.860230 1.152442 1.333333
0.506000 -0.420842 0.767922 1.119870
0.507000 0.127110 0.384438 0.179106
0.508000 0.690879 -0.052160 -0.797889
0.509000 1.250476 -0.394170 -1.333333
0.510000 1.333333 -0.653274 -1.333333
0.511000 1.333333 -0.858091 -1.333333
0.512000 1.333333 -0.916697 -1.333333
0.513000 1.333333 -0.829448 -1.333333
0.514000 1.333333 -0.650604 -1.333333
0.515000 1.333333 -0.310494 -1.333333
0.516000 1.188034 0.019668 -1.066166
0.517000 0.653181 0.452658 -0.128061
0.518000 0.067886 0.856121 0.857997
0.519000 -0.478387 1.260342 1.333333
0.520000 -0.925614 1.333333 1.333333
0.521000 -1.300769 1.333333 1.333333
0.522000 -1.333333 1.333333 1.333333
0.523000 -1.333333 1.333333 1.333333
0.524000 -1.269661 1.333333 1.333333
0.525000 -0.884109 1.135341 1.333333
0.526000 -0.414397 0.739859 1.104431
0.527000 0.104660 0.353085 0.136293
0.528000 0.664591 -0.096169 -0.804510
0.529000 1.190413 -0.459923 -1.333333
0.530000 1.333333 -0.731944 -1.333333
0.531000 1.333333 -0.927862 -1.333333
0.532000 1.333333 -0.981737 -1.333333
0.533000 1.333333 -0.844467 -1.333333
0.534000 1.333333 -0.689282 -1.333333
0.535000 1.333333 -0.354451 -1.333333
0.536000 1.152484 -0.013553 -1.075703
0.537000 0.616397 0.408596 -0.135585
0.538000 0.062166 0.842398 0.868218
0.539000 -0.526093 1.224280 1.333333
0.540000 -0.996984 1.333333 1.333333
0.541000 -1.333333 1.333333 1.333333
0.542000 -1.333333 1.333333 1.333333
0.543000 -1.333333 1.333333 1.333333
0.544000 -1.319634 1.333333 1.333333
0.545000 -0.932219 1.075652 1.333333
0.546000 -0.408665 0.729338 1.078763
0.547000 0.099422 0.303529 0.123294
0.548000 0.688952 -0.095062 -0.860450
0.549000 1.194073 -0.474326 -1.333333
0.550000 1.333333 -0.752656 -1.333333
0.551000 1.333333 -0.937517 -1.333333
0.552000 1.333333 -0.987158 -1.333333
0.553000 1.333333 -0.904417 -1.333333
0.554000 1.333333 -0.755067 -1.333333
0.555000 1.333333 -0.459541 -1.333333
0.556000 1.085008 -0.055136 -1.086784
0.557000 0.554425 0.354933 -0.094524
0.558000 -0.065876 0.784377 0.900340
0.559000 -0.578918 1.174048 1.333333
0.560000 -0.999397 1.333333 1.333333
0.561000 -1.333333 1.333333 1.333333
0.562000 -1.333333 1.333333 1.333333
0.563000 -1.333333 1.333333 1.333333
0.564000 -1.333333 1.333333 1.333333
0.565000 -0.968745 0.999594 1.333333
0.566000 -0.517074 0.643312 1.082812
0.567000 0.019218 0.246076 0.165929
0.568000 0.586203 -0.156897 -0.821251
0.569000 1.143435 -0.554838 -1.333333
0.570000 1.333333 -0.822592 -1.333333
0.571000 1.333333 -1.031121 -1.333333
0.572000 1.333333 -1.048327 -1.333333
0.573000 1.333333 -0.995135 -1.333333
0.574000 1.333333 -0.782182 -1.333333
0.575000 1.333333 -0.423819 -1.333333
0.576000 1.088259 -0.010036 -1.032253
0.577000 0.547740 0.348183 -0.096392
0.578000 -0.030495 0.776560 0.855689
0.579000 -0.580202 1.154388 1.333333
0.580000 -0.976353 1.333333 1.333333
0.581000 -1.333333 1.333333 1.333333
0.582000 -1.333333 1.333333 1.333333
0.583000 -1.333333 1.333333 1.333333
0.584000 -1.333333 1.320119 1.333333
0.585000 -0.989763 0.965863 1.333333
0.586000 -0.463941 0.666363 1.063238
0.587000 0.030311 0.209540 0.114598
0.588000 0.619811 -0.194148 -0.889153
0.589000 1.196020 -0.566362 -1.333333
0.590000 1.333333 -0.786249 -1.333333
0.591000 1.333333 -1.047953 -1.333333
0.592000 1.333333 -1.070257 -1.333333
0.593000 1.333333 -1.010106 -1.333333
0.594000 1.333333 -0.799489 -1.333333
0.595000 1.333333 -0.493231 -1.333333
0.596000 0.979768 -0.126042 -1.038985
0.597000 0.523692 0.342186 -0.107861
0.598000 -0.042227 0.779350 0.890240
0.599000 -0.603638 1.144490 1.333333
0.600000 -1.069301 1.333333 1.333333
0.601000 -1.333333 1.333333 1.333333
0.602000 -1.333333 1.333333 1.333333
0.603000 -1.333333 1.333333 1.333333
0.604000 -1.333333 1.333333 1.333333
0.605000 -0.991832 0.956819 1.333333
0.606000 -0.555496 0.564002 1.073834
0.607000 -0.028341 0.160539 0.115755
0.608000 0.593520 -0.222903 -0.896796
0.609000 1.146762 -0.595157 -1.333333
0.610000 1.333333 -0.813464 -1.333333
0.611000 1.333333 -1.006960 -1.333333
0.612000 1.333333 -1.043659 -1.333333
0.613000 1.333333 -0.956756 -1.333333
0.614000 1.333333 -0.832658 -1.333333
0.615000 1.333333 -0.497995 -1.333333
0.616000 1.008120 -0.106028 -1.020681
0.617000 0.493927 0.328535 -0.096900
0.618000 -0.065907 0.758401 0.911946
0.619000 -0.610665 1.170111 1.333333
0.620000 -1.020810 1.333333 1.333333
0.621000 -1.333333 1.333333 1.333333
0.622000 -1.333333 1.333333 1.333333
0.623000 -1.333333 1.333333 1.333333
0.624000 -1.333333 1.319696 1.333333
0.625000 -0.955525 0.987295 1.333333
0.626000 -0.498210 0.582584 1.030586
0.627000 0.030559 0.191452 0.068199
0.628000 0.640404 -0.215249 -0.905261
0.629000 1.167788 -0.580572 -1.333333
0.630000 1.333333 -0.854573 -1.333333
0.631000 1.333333 -1.019282 -1.333333
0.632000 1.333333 -1.098646 -1.333333
0.633000 1.333333 -1.010180 -1.333333
0.634000 1.333333 -0.807242 -1.333333
0.635000 1.333333 -0.411320 -1.333333
0.636000 1.062282 -0.063211 -1.042757
0.637000 0.508270 0.332900 -0.112115
0.638000 -0.078260 0.739074 0.898266
0.639000 -0.622920 1.173103 1.333333
0.640000 -1.052023 1.333333 1.333333
0.641000 -1.333333 1.333333 1.333333
0.642000 -1.333333 1.333333 1.333333
0.643000 -1.333333 1.333333 1.333333
0.644000 -1.333333 1.333333 1.333333
0.645000 -0.939761 1.033574 1.333333
0.646000 -0.517997 0.601283 1.062315
0.647000 0.016133 0.198514 0.096113
0.648000 0.617025 -0.210117 -0.889333
0.649000 1.162976 -0.583527 -1.333333
0.650000 1.333333 -0.821010 -1.333333
0.651000 1.333333 -1.002524 -1.333333
0.652000 1.333333 -1.022552 -1.333333
0.653000 1.333333 -0.950285 -1.333333
